transaction_id,date,merchant,category,amount,customer_id,payment_method,location,is_true_anomaly
28011,2024-06-14,Shopee,online shopping,96997.7,1207,e-wallet,Bandung,0
27092,2024-06-14,ACE Hardware,electronics,189141.15,1163,bank_transfer,Bandung,0
20476,2024-06-14,Bukalapak,online shopping,166577.06,1294,credit_card,Bandung,0
38050,2024-06-14,McDonalds,food,277412.05,1096,credit_card,Medan,0
48622,2024-06-14,Gojek,transport,281495.13,1218,cash,Bandung,0
13944,2024-06-14,Alfamart,retail,338000.78,1194,credit_card,Medan,0
35869,2024-06-14,McDonalds,food,181164.0,1228,credit_card,Surabaya,0
43426,2024-06-14,Shopee,online shopping,166084.76,1266,cash,Jakarta,0
16372,2024-06-14,Tokopedia,online shopping,158698.52,1181,credit_card,Jakarta,0
34745,2024-06-14,Starbucks,food,222080.2,1229,credit_card,Medan,0
20139,2024-06-14,McDonalds,food,175816.66,1035,bank_transfer,Surabaya,0
47613,2024-06-14,McDonalds,food,404735.54,1112,cash,Yogyakarta,0
33747,2024-06-14,Tokopedia,online shopping,280858.46,1009,credit_card,Jakarta,0
2726,2024-06-14,Tokopedia,online shopping,293591.78,1099,credit_card,Yogyakarta,0
22170,2024-06-14,Gojek,transport,218985.79,1218,cash,Bandung,0
9037,2024-06-14,McDonalds,food,201375.17,1035,bank_transfer,Surabaya,0
42833,2024-06-14,Indomaret,retail,264530.99,1208,cash,Bandung,0
19692,2024-06-14,Bukalapak,online shopping,402851.78,1092,cash,Yogyakarta,0
14426,2024-06-14,Shopee,online shopping,490818.35,1070,credit_card,Medan,0
20212,2024-06-14,Bukalapak,online shopping,176493.49,1014,e-wallet,Bandung,0
4873,2024-06-14,McDonalds,food,113350.87,1156,bank_transfer,Jakarta,0
23757,2024-06-14,Tokopedia,online shopping,191647.39,1115,credit_card,Surabaya,0
49761,2024-06-14,McDonalds,food,172271.24,1217,e-wallet,Bandung,0
48284,2024-06-14,Indomaret,retail,345379.4,1257,credit_card,Bandung,0
30770,2024-06-14,ACE Hardware,electronics,420463.75,1286,credit_card,Bandung,0
3182,2024-06-14,Tokopedia,online shopping,411563.13,1185,e-wallet,Bandung,1
30720,2024-06-14,ACE Hardware,electronics,351272.59,1185,e-wallet,Bandung,0
30874,2024-06-14,ACE Hardware,electronics,101167.54,1041,cash,Jakarta,0
12458,2024-06-14,Indomaret,retail,292108.62,1169,e-wallet,Yogyakarta,0
11265,2024-06-14,Tokopedia,online shopping,337590.69,1040,bank_transfer,Medan,0
24814,2024-06-14,GrabFood,food,159075.17,1283,cash,Medan,0
853,2024-06-14,Alfamart,retail,128115.64,1199,credit_card,Medan,0
43841,2024-06-14,Tokopedia,online shopping,308339.11,1271,cash,Surabaya,0
34557,2024-06-14,Gojek,transport,355985.23,1122,cash,Surabaya,0
31073,2024-06-14,Bukalapak,online shopping,224152.54,1221,e-wallet,Jakarta,0
35957,2024-06-14,Shopee,online shopping,219249.51,1019,e-wallet,Jakarta,0
5410,2024-06-14,ACE Hardware,electronics,396797.5,1006,cash,Surabaya,0
8469,2024-06-14,GrabFood,food,278874.06,1080,credit_card,Jakarta,0
33304,2024-06-14,Bukalapak,online shopping,230573.05,1033,bank_transfer,Jakarta,0
10698,2024-06-14,Indomaret,retail,443324.31,1281,e-wallet,Medan,0
44970,2024-06-14,Starbucks,food,295758.03,1175,cash,Bandung,0
36306,2024-06-14,Tokopedia,online shopping,161121.33,1296,e-wallet,Yogyakarta,0
16926,2024-06-14,Bukalapak,online shopping,391919.95,1168,e-wallet,Medan,0
4013,2024-06-14,Shopee,online shopping,342144.34,1110,cash,Surabaya,0
45017,2024-06-14,GrabFood,food,335995.6,1079,bank_transfer,Jakarta,0
11951,2024-06-14,Gojek,transport,372061.18,1176,e-wallet,Medan,0
38841,2024-06-14,Shopee,online shopping,126820.69,1283,cash,Medan,0
40214,2024-06-14,Shopee,online shopping,166282.39,1204,bank_transfer,Yogyakarta,0
19601,2024-06-14,McDonalds,food,289237.98,1255,cash,Medan,0
266,2024-06-14,Indomaret,retail,144333.84,1143,e-wallet,Yogyakarta,0
27365,2024-06-14,Shopee,online shopping,259575.74,1191,e-wallet,Jakarta,0
39258,2024-06-14,GrabFood,food,306444.31,1026,credit_card,Surabaya,0
870,2024-06-14,McDonalds,food,489731.23,1290,credit_card,Surabaya,0
49608,2024-06-14,GrabFood,food,210932.4,1159,credit_card,Yogyakarta,0
49829,2024-06-14,Gojek,transport,249780.38,1059,bank_transfer,Yogyakarta,0
45512,2024-06-14,Shopee,online shopping,169112.52,1191,e-wallet,Jakarta,0
26164,2024-06-14,GrabFood,food,73824.5,1136,credit_card,Jakarta,0
8007,2024-06-14,ACE Hardware,electronics,399340.16,1002,credit_card,Jakarta,0
26317,2024-06-14,GrabFood,food,154668.12,1010,credit_card,Yogyakarta,0
2390,2024-06-14,ACE Hardware,electronics,406560.47,1024,cash,Bandung,0
31945,2024-06-14,Bukalapak,online shopping,316364.08,1214,e-wallet,Medan,0
20166,2024-06-14,Starbucks,food,318525.97,1144,cash,Yogyakarta,0
36832,2024-06-14,Starbucks,food,151874.7,1219,bank_transfer,Jakarta,0
40381,2024-06-14,McDonalds,food,166404.74,1206,bank_transfer,Jakarta,0
42965,2024-06-14,Bukalapak,online shopping,109907.3,1087,credit_card,Surabaya,0
37373,2024-06-14,ACE Hardware,electronics,381425.37,1263,bank_transfer,Jakarta,0
32074,2024-06-14,Shopee,online shopping,151800.77,1202,cash,Surabaya,0
34722,2024-06-14,Bukalapak,online shopping,177369.22,1060,e-wallet,Jakarta,0
17803,2024-06-14,Starbucks,food,158162.58,1156,bank_transfer,Jakarta,0
48739,2024-06-14,Indomaret,retail,152973.96,1034,bank_transfer,Yogyakarta,0
6351,2024-06-14,McDonalds,food,477729.18,1152,e-wallet,Surabaya,0
8232,2024-06-14,ACE Hardware,electronics,298151.07,1188,credit_card,Bandung,0
932,2024-06-14,ACE Hardware,electronics,492182.85,1126,cash,Medan,0
10175,2024-06-14,Bukalapak,online shopping,262660.14,1265,e-wallet,Medan,0
44650,2024-06-14,Starbucks,food,476885.04,1236,credit_card,Jakarta,0
601,2024-06-14,Tokopedia,online shopping,385551.43,1257,credit_card,Bandung,0
9473,2024-06-14,Tokopedia,online shopping,66564.43,1283,cash,Medan,0
6194,2024-06-14,Starbucks,food,225245.86,1078,cash,Medan,0
2473,2024-06-14,ACE Hardware,electronics,327434.7,1288,credit_card,Surabaya,0
31990,2024-06-14,GrabFood,food,145090.79,1220,bank_transfer,Yogyakarta,0
29653,2024-06-14,Starbucks,food,254614.05,1170,credit_card,Jakarta,0
7384,2024-06-14,Shopee,online shopping,1151454.40644218,1267,e-wallet,Yogyakarta,1
11186,2024-06-14,Gojek,transport,216334.35,1275,cash,Medan,0
33606,2024-06-14,Indomaret,retail,363665.4,1251,e-wallet,Yogyakarta,0
42180,2024-06-14,Bukalapak,online shopping,408929.66,1152,e-wallet,Surabaya,0
41848,2024-06-14,Gojek,transport,303542.95,1011,e-wallet,Yogyakarta,0
22005,2024-06-14,ACE Hardware,electronics,180260.45,1017,bank_transfer,Jakarta,0
34109,2024-06-14,Indomaret,retail,127899.6,1008,credit_card,Jakarta,0
1168,2024-06-14,McDonalds,food,1814745.7321062754,1218,cash,Bandung,1
17096,2024-06-14,McDonalds,food,10028.5,1149,e-wallet,Medan,0
38162,2024-06-14,McDonalds,food,234786.4,1067,e-wallet,Yogyakarta,0
16998,2024-06-14,Shopee,online shopping,317716.21,1109,e-wallet,Medan,0
23140,2024-06-14,Tokopedia,online shopping,287031.31,1169,e-wallet,Yogyakarta,0
20349,2024-06-14,Shopee,online shopping,268648.39,1267,e-wallet,Yogyakarta,0
7030,2024-06-14,Starbucks,food,139936.23,1216,credit_card,Surabaya,0
34575,2024-06-14,Indomaret,retail,200755.47,1279,bank_transfer,Surabaya,0
32476,2024-06-14,McDonalds,food,235461.96,1156,bank_transfer,Jakarta,0
1489,2024-06-14,ACE Hardware,electronics,273083.18,1234,credit_card,Bandung,0
30206,2024-06-14,Tokopedia,online shopping,159554.0,1216,credit_card,Surabaya,0
49311,2024-06-15,McDonalds,food,313166.85,1022,bank_transfer,Bandung,0
20594,2024-06-15,Bukalapak,online shopping,181963.02,1005,e-wallet,Surabaya,0
34629,2024-06-15,Indomaret,retail,226809.19,1204,bank_transfer,Surabaya,0
28109,2024-06-15,Alfamart,retail,351198.1,1201,e-wallet,Medan,0
18051,2024-06-15,Indomaret,retail,177533.59,1054,e-wallet,Surabaya,0
49287,2024-06-15,McDonalds,food,425916.37,1064,e-wallet,Bandung,0
28296,2024-06-15,Alfamart,retail,308050.61,1024,cash,Bandung,0
43072,2024-06-15,Indomaret,retail,188054.07,1012,cash,Yogyakarta,0
31497,2024-06-15,McDonalds,food,180915.79,1250,credit_card,Medan,0
820,2024-06-15,McDonalds,food,185919.02,1087,credit_card,Surabaya,0
37103,2024-06-15,McDonalds,food,196149.04,1250,credit_card,Medan,0
12753,2024-06-15,Alfamart,retail,333957.67,1241,bank_transfer,Bandung,0
20419,2024-06-15,Alfamart,retail,243409.37,1173,credit_card,Bandung,0
10045,2024-06-15,Indomaret,retail,298731.31,1195,cash,Yogyakarta,0
3024,2024-06-15,Indomaret,retail,226282.04,1054,e-wallet,Surabaya,0
36840,2024-06-15,GrabFood,food,145033.12,1076,credit_card,Bandung,0
48368,2024-06-15,Bukalapak,online shopping,169546.53,1017,bank_transfer,Jakarta,0
26293,2024-06-15,Tokopedia,online shopping,289865.35,1157,bank_transfer,Bandung,0
48852,2024-06-15,Alfamart,retail,245215.02,1130,e-wallet,Surabaya,0
10108,2024-06-15,Alfamart,retail,111290.76,1001,cash,Jakarta,0
14442,2024-06-15,Alfamart,retail,291801.09,1100,cash,Surabaya,0
28590,2024-06-15,ACE Hardware,electronics,208306.6,1167,bank_transfer,Medan,0
43312,2024-06-15,Starbucks,food,105008.83,1129,credit_card,Medan,0
11155,2024-06-15,Alfamart,retail,287389.96,1080,credit_card,Jakarta,0
14181,2024-06-15,Starbucks,food,1608904.5610892866,1290,credit_card,Bandung,1
49092,2024-06-15,GrabFood,food,159950.12,1035,bank_transfer,Surabaya,0
23972,2024-06-15,GrabFood,food,339572.16,1236,credit_card,Jakarta,0
36696,2024-06-15,Indomaret,retail,402948.74,1104,cash,Yogyakarta,0
900,2024-06-15,Bukalapak,online shopping,132436.22,1180,cash,Medan,0
35615,2024-06-15,ACE Hardware,electronics,58020.56,1041,cash,Bandung,0
31933,2024-06-15,GrabFood,food,131484.37,1149,e-wallet,Medan,0
12594,2024-06-15,Gojek,transport,411548.48,1100,cash,Yogyakarta,0
3012,2024-06-15,Alfamart,retail,405606.83,1080,credit_card,Jakarta,0
34756,2024-06-15,GrabFood,food,131516.14,1044,cash,Bandung,0
38309,2024-06-15,Indomaret,retail,266446.7,1097,cash,Jakarta,0
203,2024-06-15,Indomaret,retail,406119.56,1251,e-wallet,Yogyakarta,0
36787,2024-06-15,Tokopedia,online shopping,359723.2,1009,credit_card,Jakarta,0
44693,2024-06-15,GrabFood,food,1278233.7267644708,1148,credit_card,Medan,1
43473,2024-06-15,Tokopedia,online shopping,356666.51,1121,bank_transfer,Jakarta,0
13564,2024-06-15,Tokopedia,online shopping,198397.89,1000,credit_card,Jakarta,0
7615,2024-06-15,Shopee,online shopping,474317.1,1249,bank_transfer,Surabaya,0
38368,2024-06-15,Alfamart,retail,314256.04,1080,credit_card,Jakarta,0
9464,2024-06-15,Shopee,online shopping,148429.52,1264,cash,Bandung,0
34477,2024-06-15,ACE Hardware,electronics,317025.36,1286,credit_card,Bandung,0
1228,2024-06-15,Bukalapak,online shopping,300610.9,1101,credit_card,Yogyakarta,0
15321,2024-06-15,Alfamart,retail,261934.79,1124,cash,Bandung,0
42484,2024-06-15,Alfamart,retail,349099.96,1007,credit_card,Bandung,0
15895,2024-06-15,GrabFood,food,188558.84,1113,e-wallet,Jakarta,0
40360,2024-06-15,Bukalapak,online shopping,386230.76,1233,cash,Jakarta,0
32196,2024-06-15,Indomaret,retail,466946.96,1002,credit_card,Jakarta,0
49734,2024-06-15,Alfamart,retail,235061.14,1296,e-wallet,Yogyakarta,0
29259,2024-06-15,Tokopedia,online shopping,277218.41,1218,cash,Bandung,0
46674,2024-06-15,Shopee,online shopping,122471.19,1227,credit_card,Surabaya,0
5172,2024-06-15,Shopee,online shopping,88939.72,1155,bank_transfer,Jakarta,0
33917,2024-06-15,Shopee,online shopping,491264.49,1270,bank_transfer,Jakarta,0
45165,2024-06-15,Bukalapak,online shopping,254638.25,1009,credit_card,Jakarta,0
46729,2024-06-15,Bukalapak,online shopping,427513.62,1094,e-wallet,Surabaya,0
13179,2024-06-15,ACE Hardware,electronics,265907.17,1203,credit_card,Jakarta,0
11667,2024-06-15,Tokopedia,online shopping,350888.7,1291,bank_transfer,Yogyakarta,0
10983,2024-06-15,Starbucks,food,309059.54,1253,cash,Bandung,0
45595,2024-06-15,Indomaret,retail,261839.62,1208,cash,Yogyakarta,0
1203,2024-06-15,Starbucks,food,123606.88,1172,e-wallet,Jakarta,0
15002,2024-06-15,Gojek,transport,137873.2,1228,credit_card,Surabaya,0
41602,2024-06-15,Indomaret,retail,409380.73,1122,cash,Surabaya,0
10394,2024-06-15,GrabFood,food,188778.73,1052,e-wallet,Surabaya,0
43,2024-06-15,Tokopedia,online shopping,384888.59,1070,credit_card,Medan,0
40833,2024-06-15,Starbucks,food,224002.17,1108,cash,Medan,0
29114,2024-06-15,McDonalds,food,163242.43,1087,credit_card,Surabaya,0
45699,2024-06-15,Tokopedia,online shopping,385480.9,1297,credit_card,Bandung,0
3317,2024-06-15,McDonalds,food,297007.76,1198,e-wallet,Bandung,0
20107,2024-06-15,Indomaret,retail,289737.11,1267,e-wallet,Yogyakarta,0
8489,2024-06-15,Indomaret,retail,368703.06,1195,cash,Yogyakarta,0
45655,2024-06-15,Tokopedia,online shopping,332961.74,1099,credit_card,Yogyakarta,0
26808,2024-06-15,Starbucks,food,105537.96,1172,e-wallet,Bandung,0
20158,2024-06-15,McDonalds,food,115847.02,1048,e-wallet,Jakarta,0
23921,2024-06-15,Starbucks,food,310585.89,1170,credit_card,Jakarta,0
22355,2024-06-15,Tokopedia,online shopping,254267.9,1009,credit_card,Jakarta,0
26842,2024-06-15,Gojek,transport,357047.83,1273,bank_transfer,Medan,0
18401,2024-06-15,Indomaret,retail,89950.45,1192,bank_transfer,Jakarta,0
38931,2024-06-15,McDonalds,food,369697.83,1015,bank_transfer,Bandung,0
4858,2024-06-15,Gojek,transport,178707.65,1132,credit_card,Bandung,0
47545,2024-06-15,Tokopedia,online shopping,72822.59,1052,e-wallet,Surabaya,0
8601,2024-06-15,Tokopedia,online shopping,338151.92,1120,cash,Jakarta,0
14444,2024-06-15,Shopee,online shopping,318104.2,1069,e-wallet,Jakarta,0
27892,2024-06-15,McDonalds,food,316897.2,1233,cash,Jakarta,0
45404,2024-06-15,Starbucks,food,387799.25,1249,bank_transfer,Surabaya,0
12474,2024-06-15,GrabFood,food,171808.3,1186,bank_transfer,Jakarta,0
33695,2024-06-15,Bukalapak,online shopping,412347.69,1091,credit_card,Jakarta,0
45397,2024-06-15,Gojek,transport,1167680.444768614,1098,cash,Yogyakarta,1
10820,2024-06-15,Tokopedia,online shopping,483393.12,1126,cash,Surabaya,0
33661,2024-06-15,Gojek,transport,414770.69,1144,cash,Yogyakarta,0
5421,2024-06-15,GrabFood,food,201419.14,1035,bank_transfer,Surabaya,0
47072,2024-06-15,Bukalapak,online shopping,380861.62,1233,cash,Jakarta,0
30654,2024-06-15,McDonalds,food,140891.7,1119,cash,Surabaya,0
32340,2024-06-15,Gojek,transport,203184.59,1268,cash,Bandung,0
39838,2024-06-15,GrabFood,food,304024.48,1086,bank_transfer,Surabaya,0
32363,2024-06-15,GrabFood,food,140979.43,1102,cash,Jakarta,0
45352,2024-06-15,Gojek,transport,206143.25,1016,cash,Surabaya,0
9920,2024-06-15,McDonalds,food,387519.1,1026,credit_card,Surabaya,0
23630,2024-06-15,Alfamart,retail,339380.33,1141,cash,Surabaya,0
17470,2024-06-15,ACE Hardware,electronics,160620.91,1129,credit_card,Medan,0
39458,2024-06-15,GrabFood,food,117525.27,1076,credit_card,Surabaya,0
1673,2024-06-15,Gojek,transport,297922.09,1086,bank_transfer,Medan,0
39303,2024-06-15,ACE Hardware,electronics,264260.67,1014,e-wallet,Bandung,0
42406,2024-06-15,Bukalapak,online shopping,421600.14,1126,cash,Surabaya,0
39347,2024-06-15,Indomaret,retail,347540.0,1022,bank_transfer,Bandung,0
39373,2024-06-15,Alfamart,retail,176071.57,1005,e-wallet,Surabaya,0
40203,2024-06-15,GrabFood,food,115809.17,1283,cash,Yogyakarta,0
45489,2024-06-15,Gojek,transport,375696.52,1071,e-wallet,Bandung,0
45542,2024-06-15,McDonalds,food,190568.07,1252,cash,Yogyakarta,0
1653,2024-06-15,Starbucks,food,275466.22,1229,credit_card,Medan,0
22187,2024-06-15,Shopee,online shopping,361227.17,1185,e-wallet,Bandung,0
20828,2024-06-15,Alfamart,retail,376527.6,1241,bank_transfer,Bandung,0
12677,2024-06-15,Indomaret,retail,180770.3,1053,bank_transfer,Yogyakarta,0
32238,2024-06-15,ACE Hardware,electronics,203894.74,1095,cash,Medan,0
4218,2024-06-15,Starbucks,food,225635.7,1285,bank_transfer,Surabaya,0
21872,2024-06-15,Indomaret,retail,1842762.8200017978,1012,cash,Yogyakarta,1
42371,2024-06-15,Shopee,online shopping,348279.58,1114,e-wallet,Yogyakarta,0
14712,2024-06-15,Tokopedia,online shopping,296444.34,1015,bank_transfer,Bandung,0
26377,2024-06-15,Bukalapak,online shopping,164585.56,1044,cash,Bandung,0
23677,2024-06-15,Tokopedia,online shopping,173235.81,1299,bank_transfer,Jakarta,0
41079,2024-06-15,Starbucks,food,244715.83,1268,cash,Bandung,0
41000,2024-06-15,Starbucks,food,245344.03,1175,cash,Bandung,0
41021,2024-06-15,Bukalapak,online shopping,226434.1,1013,e-wallet,Surabaya,0
30330,2024-06-15,GrabFood,food,350004.12,1236,credit_card,Jakarta,0
23790,2024-06-15,Indomaret,retail,345826.11,1223,e-wallet,Medan,0
30045,2024-06-15,GrabFood,food,104852.93,1016,cash,Surabaya,0
16397,2024-06-15,Shopee,online shopping,159534.47,1045,credit_card,Medan,0
48092,2024-06-15,ACE Hardware,electronics,337931.97,1118,credit_card,Jakarta,0
13875,2024-06-15,Shopee,online shopping,183832.33,1189,cash,Yogyakarta,0
30065,2024-06-15,ACE Hardware,electronics,356834.92,1082,e-wallet,Yogyakarta,0
13433,2024-06-15,Tokopedia,online shopping,220287.49,1296,e-wallet,Yogyakarta,0
41468,2024-06-15,ACE Hardware,electronics,226547.93,1054,e-wallet,Surabaya,0
41111,2024-06-15,Alfamart,retail,401105.85,1241,bank_transfer,Bandung,0
28969,2024-06-15,Shopee,online shopping,275953.02,1255,cash,Medan,0
17356,2024-06-15,Shopee,online shopping,260534.54,1152,e-wallet,Yogyakarta,0
23505,2024-06-15,Bukalapak,online shopping,382054.44,1224,bank_transfer,Jakarta,0
31314,2024-06-15,Bukalapak,online shopping,215455.84,1294,credit_card,Bandung,0
44006,2024-06-15,Shopee,online shopping,191162.98,1293,credit_card,Jakarta,0
38441,2024-06-15,Gojek,transport,252348.78,1122,cash,Surabaya,0
32695,2024-06-15,Starbucks,food,155769.96,1053,bank_transfer,Surabaya,0
45947,2024-06-15,Tokopedia,online shopping,207233.08,1285,bank_transfer,Surabaya,0
4653,2024-06-15,Bukalapak,online shopping,135584.19,1017,bank_transfer,Jakarta,0
13488,2024-06-15,Alfamart,retail,274644.16,1238,cash,Yogyakarta,0
45995,2024-06-15,Indomaret,retail,223931.85,1169,e-wallet,Yogyakarta,0
40992,2024-06-15,Starbucks,food,59417.08,1277,e-wallet,Bandung,0
36031,2024-06-15,Alfamart,retail,146760.12,1037,cash,Jakarta,0
42192,2024-06-15,GrabFood,food,398117.48,1090,cash,Jakarta,0
19614,2024-06-15,Alfamart,retail,385261.91,1194,credit_card,Yogyakarta,0
4828,2024-06-15,GrabFood,food,368318.73,1224,bank_transfer,Surabaya,0
42673,2024-06-15,Starbucks,food,363729.81,1248,credit_card,Yogyakarta,0
10551,2024-06-15,Tokopedia,online shopping,287310.55,1040,bank_transfer,Medan,0
25064,2024-06-16,McDonalds,food,146361.51,1259,e-wallet,Yogyakarta,0
42928,2024-06-16,Alfamart,retail,300594.63,1183,bank_transfer,Yogyakarta,0
36132,2024-06-16,Shopee,online shopping,151460.39,1004,credit_card,Bandung,0
44710,2024-06-16,McDonalds,food,352667.52,1195,cash,Yogyakarta,0
36635,2024-06-16,ACE Hardware,electronics,194552.25,1075,e-wallet,Yogyakarta,0
18766,2024-06-16,Shopee,online shopping,196083.82,1023,cash,Jakarta,0
5260,2024-06-16,Starbucks,food,268413.51,1293,credit_card,Jakarta,0
47426,2024-06-16,Starbucks,food,314696.82,1112,cash,Yogyakarta,0
17146,2024-06-16,Alfamart,retail,408242.31,1188,credit_card,Bandung,0
33445,2024-06-16,Gojek,transport,243085.44,1166,e-wallet,Yogyakarta,0
21519,2024-06-16,GrabFood,food,327658.81,1015,bank_transfer,Bandung,0
20838,2024-06-16,Gojek,transport,122904.77,1210,cash,Bandung,0
26501,2024-06-16,Starbucks,food,260670.29,1042,credit_card,Surabaya,0
3448,2024-06-16,Starbucks,food,303677.68,1165,e-wallet,Surabaya,0
49968,2024-06-16,Alfamart,retail,362128.56,1261,cash,Yogyakarta,0
39341,2024-06-16,Bukalapak,online shopping,537039.44,1070,credit_card,Medan,0
4016,2024-06-16,Indomaret,retail,81006.79,1258,e-wallet,Medan,0
22555,2024-06-16,Gojek,transport,337319.62,1273,bank_transfer,Medan,0
19826,2024-06-16,GrabFood,food,311066.65,1030,cash,Surabaya,0
17855,2024-06-16,Starbucks,food,325907.93,1003,cash,Yogyakarta,0
4454,2024-06-16,Alfamart,retail,150311.85,1264,cash,Bandung,0
43080,2024-06-16,Indomaret,retail,370343.11,1002,credit_card,Jakarta,0
2620,2024-06-16,Tokopedia,online shopping,344821.12,1218,cash,Bandung,0
4280,2024-06-16,Indomaret,retail,370165.53,1251,e-wallet,Yogyakarta,0
44261,2024-06-16,Gojek,transport,203251.29,1054,e-wallet,Surabaya,1
23071,2024-06-16,Starbucks,food,174008.43,1016,cash,Surabaya,0
30994,2024-06-16,McDonalds,food,107369.19,1048,e-wallet,Jakarta,0
18102,2024-06-16,GrabFood,food,299932.0,1125,bank_transfer,Yogyakarta,0
1280,2024-06-16,Alfamart,retail,187462.18,1296,e-wallet,Yogyakarta,0
33876,2024-06-16,Alfamart,retail,230380.53,1067,e-wallet,Yogyakarta,0
46769,2024-06-16,Starbucks,food,352082.1,1073,bank_transfer,Medan,0
4265,2024-06-16,McDonalds,food,129653.69,1087,credit_card,Surabaya,0
91,2024-06-16,Shopee,online shopping,172137.88,1293,credit_card,Jakarta,0
28900,2024-06-16,Gojek,transport,281695.44,1240,bank_transfer,Jakarta,0
10892,2024-06-16,GrabFood,food,286588.83,1145,cash,Jakarta,0
40074,2024-06-16,McDonalds,food,196336.39,1220,bank_transfer,Yogyakarta,0
25630,2024-06-16,ACE Hardware,electronics,293866.63,1006,cash,Surabaya,0
31033,2024-06-16,Tokopedia,online shopping,125774.73,1008,credit_card,Jakarta,0
47205,2024-06-16,Bukalapak,online shopping,366999.84,1125,bank_transfer,Yogyakarta,0
360,2024-06-16,Gojek,transport,196729.45,1020,credit_card,Medan,0
12348,2024-06-16,Indomaret,retail,248258.78,1232,cash,Medan,0
48702,2024-06-16,Shopee,online shopping,351161.28,1152,e-wallet,Surabaya,0
9190,2024-06-16,ACE Hardware,electronics,258283.65,1197,cash,Medan,0
10058,2024-06-16,ACE Hardware,electronics,314026.56,1126,cash,Surabaya,0
30879,2024-06-16,Starbucks,food,339608.98,1062,credit_card,Bandung,0
42164,2024-06-16,ACE Hardware,electronics,182691.76,1197,cash,Medan,0
9780,2024-06-16,Shopee,online shopping,336267.88,1173,credit_card,Bandung,0
49331,2024-06-16,Starbucks,food,332067.15,1040,bank_transfer,Medan,0
28394,2024-06-16,GrabFood,food,332401.27,1099,credit_card,Yogyakarta,0
8077,2024-06-16,McDonalds,food,97209.11,1150,e-wallet,Jakarta,0
47147,2024-06-16,Shopee,online shopping,198577.32,1235,credit_card,Jakarta,0
49773,2024-06-16,Bukalapak,online shopping,386206.25,1061,credit_card,Bandung,0
26680,2024-06-16,Starbucks,food,411275.99,1144,cash,Yogyakarta,0
12914,2024-06-16,ACE Hardware,electronics,457493.69,1153,cash,Bandung,0
3894,2024-06-16,McDonalds,food,21262.89,1001,cash,Jakarta,0
8661,2024-06-16,Gojek,transport,354477.33,1065,cash,Jakarta,0
25357,2024-06-16,Alfamart,retail,213528.65,1077,credit_card,Medan,0
37653,2024-06-16,Gojek,transport,380915.84,1281,e-wallet,Medan,0
7254,2024-06-16,McDonalds,food,206825.36,1019,e-wallet,Jakarta,0
44604,2024-06-16,Alfamart,retail,334206.63,1127,cash,Yogyakarta,0
4189,2024-06-16,ACE Hardware,electronics,300945.73,1040,bank_transfer,Medan,0
39979,2024-06-16,Shopee,online shopping,182174.65,1191,e-wallet,Jakarta,0
28398,2024-06-16,Tokopedia,online shopping,313051.32,1101,credit_card,Bandung,0
27386,2024-06-16,GrabFood,food,168465.1,1052,e-wallet,Surabaya,0
27910,2024-06-16,Shopee,online shopping,287775.73,1023,cash,Jakarta,0
48354,2024-06-16,Shopee,online shopping,351715.27,1185,e-wallet,Bandung,0
49813,2024-06-16,Shopee,online shopping,254596.75,1158,bank_transfer,Jakarta,0
47012,2024-06-16,McDonalds,food,125696.03,1259,e-wallet,Bandung,0
39634,2024-06-16,ACE Hardware,electronics,187194.55,1097,cash,Jakarta,0
24887,2024-06-16,Gojek,transport,217455.01,1164,bank_transfer,Yogyakarta,0
3033,2024-06-16,Alfamart,retail,156721.44,1287,e-wallet,Medan,0
21936,2024-06-16,Alfamart,retail,183242.35,1287,e-wallet,Medan,0
5188,2024-06-16,Alfamart,retail,170922.44,1207,e-wallet,Bandung,0
29969,2024-06-16,Indomaret,retail,424403.26,1050,e-wallet,Yogyakarta,0
21032,2024-06-16,ACE Hardware,electronics,341505.16,1185,e-wallet,Bandung,0
11196,2024-06-16,Shopee,online shopping,374105.24,1073,bank_transfer,Medan,0
5084,2024-06-16,Indomaret,retail,230017.28,1096,credit_card,Jakarta,0
43042,2024-06-16,Indomaret,retail,303836.8,1265,e-wallet,Medan,0
48030,2024-06-16,Shopee,online shopping,155374.71,1197,cash,Medan,0
22758,2024-06-16,Bukalapak,online shopping,208779.1,1219,bank_transfer,Jakarta,0
48458,2024-06-16,Shopee,online shopping,277398.76,1240,bank_transfer,Jakarta,0
34025,2024-06-16,Alfamart,retail,464753.66,1241,bank_transfer,Bandung,0
46572,2024-06-16,Gojek,transport,104211.34,1017,bank_transfer,Jakarta,0
46606,2024-06-16,McDonalds,food,305004.2,1250,credit_card,Medan,0
3838,2024-06-16,GrabFood,food,259207.38,1208,cash,Surabaya,0
27870,2024-06-16,Starbucks,food,240515.08,1031,credit_card,Surabaya,0
27159,2024-06-16,Shopee,online shopping,320304.61,1254,cash,Bandung,0
9332,2024-06-16,Alfamart,retail,274114.46,1007,credit_card,Medan,0
41870,2024-06-16,GrabFood,food,60889.06,1269,credit_card,Medan,0
1473,2024-06-16,ACE Hardware,electronics,158496.14,1133,bank_transfer,Surabaya,0
44472,2024-06-16,Indomaret,retail,285256.28,1245,credit_card,Surabaya,0
36055,2024-06-16,Bukalapak,online shopping,294925.72,1182,bank_transfer,Yogyakarta,0
46513,2024-06-16,Starbucks,food,231580.08,1062,credit_card,Bandung,0
